"POSTALCODE","COMM_NAME","MUNICIPAL","RHA","FSA","CCSUID","CCSNAME","CDUID","CDNAME","CSDUID","CSDNAME","DAUID","ERUID","ERNAME","LOCAL_AREA","Remote_Cla","RemoteIdx","RemoteFuzz","Local_Ar_1","RHA_Pop_13","CD_Pop_11","CSD_Pop_11","ER_Pop_11","FSA_Pop_11","DA_Pop_11"
"A2A0C9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060107,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,390
"A2A1P2","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1W9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060103,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,410
"A2A1X3","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060103,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,410
"A2A2A2","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A2A3","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A2A8","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A2A9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A2A4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A2A5","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1Y4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060107,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,390
"A2A1Y5","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060107,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,390
"A2A1Y6","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060107,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,390
"A2A1Y7","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060107,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,390
"A2A1Y8","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1X4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1N2","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1N3","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1N4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1N5","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1N6","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1N7","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1N8","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1N9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1P1","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1P4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1Z7","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1Z8","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1Z9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A2A1","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A1V7","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060103,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,410
"A2A1L9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1M2","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1M3","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1X6","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1X7","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1X8","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1X9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1Z4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060107,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,390
"A2A1W7","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A2A6","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A2A7","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060105,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,355
"A2A0A1","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1M8","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1M9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1N1","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A1M7","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060113,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,470
"A2A9X9","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060103,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,410
"A2A1S2","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060103,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,410
"A2A1S3","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060103,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,410
"A2A1S4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060103,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,410
"A2A2B3","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060104,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,425
"A2A2B4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060104,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,425
"A2A2B5","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060103,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,410
"A2A1R1","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060104,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,425
"A2A1R2","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060104,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,425
"A2A1R3","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060104,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,425
"A2A1R4","GRAND FALLS-WINDSOR","GRAND FALLS-WINDSOR","Central","A2A",1006014,"Division No.  6, Subd. C",1006,"Division No.  6",1006017,"Grand Falls-Windsor",10060104,1040,"Notre Dame--Central Bonavista Bay","Grand Falls-Point Leamington Area","Highly Accessible",0.0989999994636,0.300000011921,24375,93645,37305,13725,109115,8965,425
